,Field,Type,Null,Key,Default,Extra
0,appliances_included,varchar(155),YES,,,
1,city_pick,int(10),YES,,,
2,colisting_agent_id,int(10),YES,MUL,,
3,colisting_office_id,int(10),YES,,,
4,cooling,varchar(100),YES,,,
5,covered_parking_spaces,int(10),YES,,,
6,date_expired,date,YES,,,
7,date_listed,date,YES,,,
8,fuel,varchar(100),YES,,,
9,id,int(10),NO,PRI,,
10,latitude,"decimal(11,8)",YES,,,
11,listing_agent_id,int(10),YES,MUL,,
12,listing_office_id,int(10),YES,,,
13,listing_photo_count,int(10),YES,,,
14,longitude,"decimal(11,8)",YES,,,
15,lot_features,varchar(100),YES,,,
16,lot_sqft,int(10),YES,,,
17,modification_date,date,YES,,,
18,parking_spaces,int(10),YES,,,
19,parking_types,varchar(100),YES,,,
20,photo_modification_date,date,YES,,,
21,postal_code,varchar(10),YES,MUL,,
22,price_current,int(10),YES,MUL,,
23,property_type,varchar(22),YES,,,
24,remarks,text,YES,,,
25,sqft_total,int(10),YES,MUL,,
26,state,varchar(2),YES,,,
27,status,varchar(16),YES,,,
28,street_name,varchar(25),YES,,,
29,street_number,varchar(10),YES,,,
30,taxes,int(10),YES,,,
31,unit_number,varchar(10),YES,,,
32,vtour_link,text,YES,,,
33,waste_disposal,varchar(100),YES,,,
34,water,varchar(100),YES,,,
35,year_built,int(10),YES,MUL,,
36,access,varchar(100),YES,,,
37,assessed_value,"decimal(20,0)",YES,,,
38,built_by,varchar(20),YES,,,
39,business_type,varchar(100),YES,,,
40,ceiling_height,varchar(20),YES,,,
41,ceiling_height_retail,varchar(10),YES,,,
42,construction,varchar(100),YES,,,
43,county_pick,varchar(16),YES,,,
44,directions,varchar(250),YES,,,
45,district,varchar(16),YES,,,
46,driveway,varchar(100),YES,,,
47,excluded,varchar(100),YES,,,
48,exterior_finish,varchar(100),YES,,,
49,financial_interest,varchar(12),YES,,,
50,financing,varchar(100),YES,,,
51,flood_plain_degree,varchar(12),YES,,,
52,gas_oil,"decimal(20,2)",YES,,,
53,heating,varchar(100),YES,,,
54,included_excluded,varchar(80),YES,,,
55,insurance,"decimal(20,2)",YES,,,
56,interior_features,varchar(100),YES,,,
57,legal_description,varchar(80),YES,,,
58,maintenance,"decimal(20,2)",YES,,,
59,multi_family_type,varchar(100),YES,,,
60,nearest_town,varchar(28),YES,,,
61,number_of_storeys,int(10),YES,,,
62,other_expenses,"decimal(20,2)",YES,,,
63,parking_spaces_street,int(10),YES,,,
64,pid_number,varchar(52),YES,,,
65,reports,varchar(100),YES,,,
66,restrictions,varchar(100),YES,,,
67,roof,varchar(100),YES,,,
68,special_assessment,"decimal(20,2)",YES,,,
69,special_information,varchar(100),YES,,,
70,sqft_1st_floor,int(10),YES,,,
71,sqft_2nd_floor,int(10),YES,,,
72,sqft_3rd_floor,int(10),YES,,,
73,sqft_4th_floor,int(10),YES,,,
74,sqft_bsmt,int(10),YES,,,
75,tax_year,int(10),YES,,,
76,third_listing_agent_id,int(10),YES,,,
77,third_listing_office_id,int(10),YES,,,
78,units_in_building,int(10),YES,,,
79,zoning_code,varchar(15),YES,,,
80,basement_type,varchar(100),YES,,,
81,bathrooms,int(10),YES,MUL,,
82,bathrooms_half,int(10),YES,,,
83,bedrooms,int(10),YES,MUL,,
84,county,varchar(20),YES,,,
85,exterior_features,varchar(100),YES,,,
86,farm_type,varchar(100),YES,,,
87,fireplace_types,varchar(100),YES,,,
88,fireplaces,int(10),YES,,,
89,map_area,varchar(16),YES,MUL,,
90,number_of_garages,int(10),YES,,,
91,style,varchar(100),YES,MUL,,
92,hs_rets_class,varchar(30),YES,MUL,,
93,PictureLastDownloadedTimestamp,datetime,YES,MUL,,
94,PictureDownloaded,int(11),NO,MUL,0,
95,PictureDownloadedCount,smallint(4),YES,,,
96,HasPictures,tinyint(2),NO,,0,
97,HoursUntilNextRetry,int(11),YES,,,
98,GeoOverride,int(11),NO,MUL,0,
99,GeoCacheV2Id,int(11),YES,,,
100,GeoAddress,varchar(100),YES,,,
101,GeoCity,varchar(50),YES,,,
102,GeoState,varchar(14),YES,,,
103,GeoZipCode,varchar(10),YES,,,
104,GeoTimestamp,datetime,YES,,,
105,added_timestamp,timestamp,NO,,CURRENT_TIMESTAMP,
106,PriceDropDate,datetime,YES,,,
107,PriceDropFrom,int(8),YES,,,
