,Field,Type,Null,Key,Default,Extra
0,systemid,int(10),NO,PRI,,
1,how_show,varchar(25),YES,,,
2,type,varchar(25),YES,,,
3,addendum,varchar(500),YES,,,
4,address,varchar(100),YES,,,
5,address_2,varchar(50),YES,,,
6,address_direction,varchar(2),YES,,,
7,address_number,varchar(15),YES,,,
8,address_search_number,int(10),YES,,,
9,address_street,varchar(50),YES,,,
10,agent,int(10),YES,MUL,,
11,agent_2_preferred_phone,varchar(25),YES,,,
12,agent_3_preferred_phone,varchar(25),YES,,,
13,agent_hit_count,int(10),YES,,,
14,agent_preferred_phone,varchar(25),YES,,,
15,annual_insurance,varchar(10),YES,,,
16,area,varchar(13),YES,,,
17,arm,varchar(10),YES,,,
18,asking_price,int(10),YES,MUL,,
19,associated_document_count,int(10),YES,,,
20,assumable_yn,varchar(10),YES,,,
21,buyers_name,varchar(10),YES,,,
22,city,varchar(50),YES,MUL,,
23,class,varchar(20),YES,,,
24,client_hit_count,int(10),YES,,,
25,closing_date,date,YES,,,
26,commission_cb,varchar(10),YES,,,
27,commission_lic,varchar(10),YES,,,
28,contract_date,date,YES,,,
29,county,varchar(25),YES,,,
30,directions,varchar(100),YES,,,
31,doc_timestamp,datetime,YES,,,
32,dom,int(10),YES,,,
33,domls,int(10),YES,,,
34,expiration_date,date,YES,,,
35,first_loan_balance,varchar(10),YES,,,
36,first_loan_rate,varchar(10),YES,,,
37,first_photo_add_timestamp,datetime,YES,,,
38,fixed_rate,varchar(10),YES,,,
39,geo_address_line,varchar(255),YES,,,
40,geo_latitude,"decimal(18,15)",YES,,,
41,geo_longitude,"decimal(19,15)",YES,,,
42,geo_match_code,smallint(3),YES,,,
43,geo_matched_method,smallint(3),YES,,,
44,geo_postal_code,varchar(10),YES,,,
45,geo_primary_city,varchar(100),YES,,,
46,geo_quality,"decimal(12,8)",YES,,,
47,geo_secondary_city,varchar(100),YES,,,
48,geo_subdivision,varchar(2),YES,,,
49,geo_update_timestamp,datetime,YES,,,
50,geo_zoom_level,"decimal(2,0)",YES,,,
51,grt_code,varchar(50),YES,,,
52,guest_quarters,varchar(50),YES,,,
53,hotsheet_date,date,YES,,,
54,how_sold,smallint(3),YES,,,
55,idx_include,varchar(3),YES,,,
56,input_date,datetime,YES,,,
57,internet,varchar(25),YES,,,
58,la1agent_address2,varchar(50),YES,,,
59,la1agent_address_street_name,varchar(50),YES,,,
60,la1agent_city,varchar(50),YES,,,
61,la1agent_email,varchar(50),YES,,,
62,la1agent_first_name,varchar(50),YES,,,
63,la1agent_last_name,varchar(50),YES,,,
64,la1agent_logon_name,varchar(20),YES,,,
65,la1agent_middle_initial,varchar(1),YES,,,
66,la1agent_phone1_countryid,varchar(28),YES,,,
67,la1agent_phone1_description,varchar(10),YES,,,
68,la1agent_phone1_extension,varchar(5),YES,,,
69,la1agent_phone1_number,varchar(30),YES,,,
70,la1agent_phone2_countryid,varchar(28),YES,,,
71,la1agent_phone2_description,varchar(10),YES,,,
72,la1agent_phone2_extension,varchar(5),YES,,,
73,la1agent_phone2_number,varchar(30),YES,,,
74,la1agent_phone3_countryid,varchar(28),YES,,,
75,la1agent_phone3_description,varchar(10),YES,,,
76,la1agent_phone3_extension,varchar(5),YES,,,
77,la1agent_phone3_number,varchar(30),YES,,,
78,la1agent_phone4_countryid,varchar(28),YES,,,
79,la1agent_phone4_description,varchar(10),YES,,,
80,la1agent_phone4_extension,varchar(5),YES,,,
81,la1agent_phone4_number,varchar(30),YES,,,
82,la1agent_phone5_countryid,int(10),YES,,,
83,la1agent_phone5_description,varchar(10),YES,,,
84,la1agent_phone5_extension,varchar(5),YES,,,
85,la1agent_phone5_number,varchar(30),YES,,,
86,la1agent_state,varchar(2),YES,,,
