,Field,Type,Null,Key,Default,Extra
0,listing_id,int(11),NO,PRI,0,
1,dba_primary_agent_id,varchar(20),YES,MUL,,
2,primary_agent_id,varchar(20),YES,MUL,,
3,mls_number,varchar(20),YES,MUL,,
4,mls_listing_status,varchar(10),YES,,,
5,street_address,varchar(100),YES,,,
6,city,varchar(100),YES,MUL,,
7,state,varchar(2),YES,,,
8,postal_code,varchar(10),YES,MUL,,
9,country,varchar(20),YES,,,
10,list_price,int(11),YES,MUL,,
11,property_description,text,YES,,,
12,bedrooms,int(3),YES,MUL,,
13,total_bathrooms,int(3),YES,MUL,,
14,full_bathrooms,int(3),YES,,,
15,half_bathrooms,int(3),YES,,,
16,lot_size,"decimal(13,2)",YES,,,
17,lot_size_units,varchar(20),YES,,,
18,property_type,varchar(30),YES,,,
19,listing_url,varchar(255),YES,,,
20,listed_at_date,datetime,YES,MUL,,
21,sold_date,datetime,YES,,,
22,sold_price,int(11),YES,,,
23,virtualtour_url,varchar(255),YES,,,
24,GeoOverride,int(11),NO,MUL,0,
25,GeoCacheV2Id,int(11),YES,,,
26,GeoAddress,varchar(100),YES,,,
27,GeoCity,varchar(50),YES,,,
28,GeoState,varchar(14),YES,,,
29,GeoZipCode,varchar(10),YES,,,
30,GeoTimestamp,datetime,YES,,,
31,GeoLatitude,"decimal(11,6)",YES,,,
32,GeoLongitude,"decimal(11,6)",YES,,,
33,added_timestamp,timestamp,NO,MUL,CURRENT_TIMESTAMP,
34,PriceDropDate,datetime,YES,,,
35,PriceDropFrom,int(8),YES,,,
