,Field,Type,Null,Key,Default,Extra
0,mls_num,varchar(9),NO,PRI,,
1,systemid,int(10),NO,UNI,,
2,financing,varchar(33),YES,,,
3,showing_instructions,varchar(100),YES,,,
4,address,varchar(100),YES,,,
5,address_2,varchar(50),YES,,,
6,address_direction,varchar(2),YES,,,
7,address_number,varchar(15),YES,,,
8,address_search_number,int(10),YES,,,
9,address_street,varchar(50),YES,,,
10,agent,int(10),YES,MUL,,
11,agent_hit_count,int(10),YES,,,
12,agt_confidential_remarks,varchar(255),YES,,,
13,airport_amenities,varchar(97),YES,,,
14,apx_lot_depth,int(10),YES,,,
15,apx_lot_frtg,int(10),YES,,,
16,apx_num_acres,"decimal(18,2)",YES,,,
17,area,varchar(19),YES,,,
18,asking_price,int(10),YES,MUL,,
19,associated_document_count,int(10),YES,,,
20,auction_property_yn,varchar(30),YES,,,
21,beachfront,varchar(117),YES,,,
22,broken_out_yn,varchar(10),YES,,,
23,bump_clause_date,date,YES,,,
24,bump_clause_yn,varchar(5),YES,,,
25,buyer_agent_yn,varchar(10),YES,,,
26,city,varchar(50),YES,MUL,,
27,class,varchar(11),YES,,,
28,client_hit_count,int(10),YES,,,
29,closing_date,date,YES,,,
30,commission_offered_,varchar(5),YES,,,
31,communications,varchar(63),YES,,,
32,concessions,varchar(50),YES,,,
33,contract_date,date,YES,,,
34,county,varchar(12),YES,,,
35,county_seat,varchar(14),YES,,,
36,covenantrestrictions_yn,varchar(10),YES,,,
37,cumulative_dom,int(10),YES,,,
38,directions,varchar(255),YES,,,
39,disclosure,varchar(68),YES,,,
40,distance_to_citytown,varchar(14),YES,,,
41,distance_to_county_rd,varchar(14),YES,,,
42,distance_to_county_seat,varchar(14),YES,,,
43,doc_timestamp,datetime,YES,,,
44,dom,int(10),YES,,,
45,domls,int(10),YES,,,
46,electricity,varchar(16),YES,,,
47,expiration_date,date,YES,,,
48,fire_district,varchar(35),YES,,,
49,fire_district_yn,varchar(10),YES,,,
50,first_photo_add_timestamp,datetime,YES,,,
51,geo_address_line,varchar(255),YES,,,
52,geo_latitude,"decimal(18,15)",YES,,,
53,geo_longitude,"decimal(19,15)",YES,,,
54,geo_match_code,smallint(3),YES,,,
55,geo_matched_method,smallint(3),YES,,,
56,geo_postal_code,varchar(10),YES,,,
57,geo_primary_city,varchar(100),YES,,,
58,geo_quality,"decimal(12,8)",YES,,,
59,geo_secondary_city,varchar(100),YES,,,
60,geo_subdivision,varchar(2),YES,,,
61,geo_update_timestamp,datetime,YES,,,
62,geo_zoom_level,"decimal(2,0)",YES,,,
63,heatingfuel_source,varchar(113),YES,,,
64,hotsheet_date,date,YES,,,
65,idx_include,varchar(19),YES,,,
66,in_city_limits_yn,varchar(10),YES,,,
67,input_date,datetime,YES,,,
68,internet,varchar(6),YES,,,
69,known_lid_yn,varchar(10),YES,,,
70,la1agent_address2,varchar(50),YES,,,
71,la1agent_city,varchar(50),YES,,,
72,la1agent_email,varchar(50),YES,,,
73,la1agent_first_name,varchar(50),YES,,,
74,la1agent_last_name,varchar(50),YES,,,
75,la1agent_logon_name,varchar(20),YES,,,
76,la1agent_middle_initial,varchar(1),YES,,,
77,la1agent_phone1_countryid,varchar(18),YES,,,
78,la1agent_phone1_extension,varchar(5),YES,,,
79,la1agent_phone1_number,varchar(30),YES,,,
80,la1agent_phone2_countryid,varchar(18),YES,,,
81,la1agent_phone2_extension,varchar(5),YES,,,
82,la1agent_phone2_number,varchar(30),YES,,,
83,la1agent_phone3_countryid,varchar(18),YES,,,
84,la1agent_phone3_extension,varchar(5),YES,,,
85,la1agent_phone3_number,varchar(30),YES,,,
86,la1agent_phone4_countryid,varchar(18),YES,,,
87,la1agent_phone4_extension,varchar(5),YES,,,
88,la1agent_phone4_number,varchar(30),YES,,,
89,la1agent_phone5_countryid,varchar(18),YES,,,
90,la1agent_phone5_extension,varchar(5),YES,,,
91,la1agent_phone5_number,varchar(30),YES,,,
92,la1agent_state,varchar(2),YES,,,
93,la1agent_status,varchar(13),YES,,,
94,la1agent_type,varchar(22),YES,,,
95,la1agent_url,varchar(80),YES,,,
96,la1agent_zip,varchar(20),YES,,,
97,la1agentaddressstreetname,varchar(50),YES,,,
98,la1agentphone1description,varchar(5),YES,,,
99,la1agentphone2description,varchar(5),YES,,,
100,la1agentphone3description,varchar(5),YES,,,
101,la1agentphone4description,varchar(5),YES,,,
102,la1agentphone5description,varchar(5),YES,,,
103,la1user_code,varchar(20),YES,,,
104,la2agent_address2,varchar(50),YES,,,
105,la2agent_city,varchar(50),YES,,,
106,la2agent_email,varchar(50),YES,,,
107,la2agent_first_name,varchar(50),YES,,,
108,la2agent_last_name,varchar(50),YES,,,
109,la2agent_middle_initial,varchar(1),YES,,,
110,la2agent_phone1_countryid,varchar(18),YES,,,
111,la2agent_phone1_extension,varchar(5),YES,,,
112,la2agent_phone1_number,varchar(30),YES,,,
113,la2agent_phone2_countryid,varchar(18),YES,,,
114,la2agent_phone2_extension,varchar(5),YES,,,
115,la2agent_phone2_number,varchar(30),YES,,,
116,la2agent_phone3_countryid,varchar(18),YES,,,
117,la2agent_phone3_extension,varchar(5),YES,,,
118,la2agent_phone3_number,varchar(30),YES,,,
119,la2agent_phone4_countryid,varchar(18),YES,,,
120,la2agent_phone4_extension,varchar(5),YES,,,
121,la2agent_phone4_number,varchar(30),YES,,,
122,la2agent_phone5_countryid,varchar(18),YES,,,
123,la2agent_phone5_extension,varchar(5),YES,,,
124,la2agent_phone5_number,varchar(30),YES,,,
125,la2agent_state,varchar(2),YES,,,
126,la2agent_status,varchar(13),YES,,,
127,la2agent_type,varchar(22),YES,,,
128,la2agent_url,varchar(80),YES,,,
129,la2agent_zip,varchar(20),YES,,,
130,la2agentaddressstreetname,varchar(50),YES,,,
131,la2agentphone1description,varchar(5),YES,,,
132,la2agentphone2description,varchar(5),YES,,,
133,la2agentphone3description,varchar(5),YES,,,
134,la2agentphone4description,varchar(5),YES,,,
135,la2agentphone5description,varchar(5),YES,,,
136,la3agent_address2,varchar(50),YES,,,
137,la3agent_city,varchar(50),YES,,,
138,la3agent_email,varchar(50),YES,,,
139,la3agent_first_name,varchar(50),YES,,,
140,la3agent_last_name,varchar(50),YES,,,
141,la3agent_middle_initial,varchar(1),YES,,,
142,la3agent_phone1_countryid,varchar(18),YES,,,
143,la3agent_phone1_extension,varchar(5),YES,,,
144,la3agent_phone1_number,varchar(30),YES,,,
145,la3agent_phone2_countryid,varchar(18),YES,,,
146,la3agent_phone2_extension,varchar(5),YES,,,
147,la3agent_phone2_number,varchar(30),YES,,,
148,la3agent_phone3_countryid,varchar(18),YES,,,
