,Field,Type,Null,Key,Default,Extra
0,id,varchar(85),NO,PRI,,
1,MlsNumber,varchar(80),NO,,,
2,PropertyAddress,varchar(100),YES,,,
3,PropertyPrice,int(11),YES,,,
4,PropertyBedrooms,float,YES,,,
5,PropertyBathrooms,float,YES,,,
6,PropertySize,int(11),YES,,,
7,PropertyURL,varchar(200),YES,,,
8,AgentName,varchar(100),YES,,,
9,AgentEmail,varchar(100),YES,,,
10,LastUpdated,varchar(100),YES,,,
11,PictureUrl,varchar(150),YES,,,
12,AgentName2,varchar(100),YES,,,
13,AgentEmail2,varchar(100),YES,,,
14,AgentName3,varchar(100),YES,,,
15,AgentEmail3,varchar(100),YES,,,
16,AgentName4,varchar(100),YES,,,
17,AgentEmail4,varchar(100),YES,,,
18,AgentName5,varchar(100),YES,,,
19,AgentEmail5,varchar(100),YES,,,
20,AgentName6,varchar(100),YES,,,
21,AgentEmail6,varchar(100),YES,,,
22,StreetAddress,varchar(100),YES,,,
23,City,varchar(50),YES,,,
24,State,varchar(20),YES,,,
25,ZipCode,varchar(20),YES,,,
26,added_timestamp,timestamp,NO,,CURRENT_TIMESTAMP,
27,GeoOverride,int(11),NO,MUL,0,
28,GeoCacheV2Id,int(11),YES,,,
29,GeoAddress,varchar(100),YES,,,
30,GeoCity,varchar(50),YES,,,
31,GeoState,varchar(14),YES,,,
32,GeoZipCode,varchar(10),YES,,,
33,GeoLat,"float(20,8)",YES,,,
34,GeoLon,"float(20,8)",YES,,,
35,GeoTimestamp,datetime,YES,,,
36,customer_id,int(11),NO,,,
37,PriceDropDate,datetime,YES,,,
38,PriceDropFrom,int(8),YES,,,
39,PictureLastDownloadedTimestamp,datetime,YES,MUL,,
40,PictureDownloaded,int(11),NO,MUL,0,
41,PictureDownloadedCount,smallint(4),YES,,,
42,HasPictures,tinyint(2),NO,,0,
43,HoursUntilNextRetry,int(11),YES,,,
