,Field,Type,Null,Key,Default,Extra
0,AboveGradeFinishedArea,"decimal(14,2)",YES,,,
1,AccessibilityFeatures,varchar(190),YES,,,
2,Appliances,tinyint(1),YES,,,
3,ArchitecturalStyle,varchar(30),YES,MUL,,
4,AssociationAmenities,varchar(90),YES,,,
5,AssociationFee,"decimal(14,2)",YES,,,
6,AssociationFeeFrequency,varchar(30),YES,,,
7,AssociationFeeIncludes,varchar(30),YES,,,
8,AssociationName,varchar(80),YES,,,
9,AssociationName2,varchar(30),YES,,,
10,AssociationPhone,varchar(30),YES,,,
11,AssociationYN,tinyint(1),YES,,,
12,AttachedGarageYN,tinyint(1),YES,,,
13,AttributionContact,varchar(30),YES,,,
14,Basement,tinyint(1),YES,,,
15,BathroomsFull,bigint(20),YES,,,
16,BathroomsHalf,bigint(20),YES,,,
17,BathroomsOneQuarter,bigint(20),YES,,,
18,BathroomsPartial,bigint(20),YES,,,
19,BathroomsThreeQuarter,bigint(20),YES,,,
20,BathroomsTotalInteger,bigint(20),YES,MUL,,
21,BedroomsTotal,bigint(20),YES,MUL,,
22,BelowGradeFinishedArea,"decimal(14,2)",YES,,,
23,BodyType,tinyint(1),YES,,,
24,BuilderName,varchar(50),YES,,,
25,BuildingAreaSource,varchar(30),YES,,,
26,BuildingAreaTotal,"decimal(14,2)",YES,,,
27,BuildingFeatures,varchar(50),YES,,,
28,BusinessType,tinyint(1),YES,,,
29,BuyerAgencyCompensationType,varchar(30),YES,,,
30,BuyerAgentFirstName,varchar(30),YES,,,
31,BuyerAgentFullName,varchar(30),YES,,,
32,BuyerAgentLastName,varchar(30),YES,,,
33,BuyerAgentMlsId,varchar(32),YES,MUL,,
34,BuyerOfficeMlsId,varchar(32),YES,,,
35,BuyerOfficeName,varchar(30),YES,,,
36,BuyerTeamKey,varchar(32),YES,,,
37,BuyerTeamName,varchar(30),YES,,,
38,CarportSpaces,"decimal(14,2)",YES,,,
39,City,varchar(30),YES,MUL,,
40,CloseDate,date,YES,,,
41,ClosePrice,"decimal(14,2)",YES,,,
42,CoBuyerAgentFirstName,varchar(30),YES,,,
43,CoBuyerAgentFullName,varchar(30),YES,,,
44,CoBuyerAgentKey,varchar(32),YES,,,
45,CoBuyerAgentLastName,varchar(30),YES,,,
46,CoBuyerAgentMlsId,varchar(32),YES,MUL,,
47,CoBuyerOfficeKey,varchar(32),YES,,,
48,CoBuyerOfficeMlsId,varchar(32),YES,,,
49,CoBuyerOfficeName,varchar(30),YES,,,
50,CoListAgentFirstName,varchar(30),YES,,,
51,CoListAgentFullName,varchar(30),YES,,,
52,CoListAgentKey,varchar(32),YES,MUL,,
53,CoListAgentLastName,varchar(30),YES,,,
54,CoListAgentMlsId,varchar(32),YES,,,
55,CoListOfficeKey,varchar(32),YES,,,
56,CoListOfficeMlsId,varchar(32),YES,,,
57,CoListOfficeName,varchar(60),YES,,,
58,CommunityFeatures,varchar(60),YES,,,
59,CompensationDisclaimer,varchar(120),YES,,,
60,ConcessionsComments,varchar(30),YES,,,
61,ConstructionMaterials,varchar(50),YES,,,
62,Cooling,varchar(50),YES,,,
63,CoolingYN,tinyint(1),YES,,,
64,CopyrightNotice,varchar(30),YES,,,
65,CountyOrParish,varchar(30),YES,,,
66,CultivatedArea,"decimal(14,2)",YES,,,
67,CurrentUse,tinyint(1),YES,,,
68,DirectionFaces,varchar(30),YES,,,
69,Directions,varchar(260),YES,,,
70,Disclaimer,varchar(30),YES,,,
71,DocumentsAvailable,varchar(100),YES,,,
72,DocumentsChangeTimestamp,datetime,YES,,,
73,DocumentsCount,bigint(20),YES,,,
74,DualVariableCompensationYN,tinyint(1),YES,,,
75,Electric,tinyint(1),YES,,,
76,ElementarySchool,varchar(30),YES,,,
77,ElementarySchoolDistrict,varchar(30),YES,,,
78,Exclusions,varchar(110),YES,,,
79,ExteriorFeatures,varchar(120),YES,,,
80,Fencing,tinyint(1),YES,,,
81,FinancialDataSource,varchar(30),YES,,,
82,FireplaceFeatures,varchar(40),YES,,,
83,FireplaceYN,tinyint(1),YES,,,
84,FireplacesTotal,bigint(20),YES,,,
85,FloorPlansChangeTimestamp,datetime,YES,,,
86,Flooring,tinyint(1),YES,,,
87,FoundationDetails,varchar(50),YES,,,
88,Furnished,varchar(30),YES,,,
89,GarageSpaces,"decimal(14,2)",YES,,,
90,General_sp_Property_sp_Description_co_Specials_sp_Inst,"decimal(12,0)",YES,,,
91,General_sp_Property_sp_Description_co_Specials_sp_Unpd,"decimal(12,0)",YES,,,
92,GreenBuildingVerificationType,varchar(30),YES,,,
93,GreenEnergyEfficient,varchar(50),YES,,,
94,GreenEnergyGeneration,varchar(30),YES,,,
95,GreenIndoorAirQuality,varchar(90),YES,,,
96,GreenSustainability,varchar(30),YES,,,
97,GreenWaterConservation,varchar(80),YES,,,
98,GrossScheduledIncome,"decimal(14,2)",YES,,,
99,Heating,varchar(90),YES,,,
100,HeatingYN,tinyint(1),YES,,,
101,HighSchool,varchar(30),YES,,,
102,HighSchoolDistrict,varchar(30),YES,,,
103,HomeWarrantyYN,tinyint(1),YES,,,
104,Inclusions,varchar(200),YES,,,
105,InsuranceExpense,"decimal(14,2)",YES,,,
106,InteriorFeatures,varchar(140),YES,,,
107,InternetAddressDisplayYN,tinyint(1),YES,,,
108,InternetAutomatedValuationDisplayYN,tinyint(1),YES,,,
109,InternetConsumerCommentYN,tinyint(1),YES,,,
110,InternetEntireListingDisplayYN,tinyint(1),YES,,,
111,Latitude,"decimal(12,8)",YES,MUL,,
112,LaundryFeatures,varchar(30),YES,,,
113,LeaseTerm,varchar(30),YES,,,
114,Levels,varchar(30),YES,,,
115,ListAOR,varchar(30),YES,,,
116,ListAgentFirstName,varchar(30),YES,,,
117,ListAgentFullName,varchar(30),YES,,,
118,ListAgentKey,varchar(32),YES,MUL,,
119,ListAgentLastName,varchar(30),YES,,,
120,ListAgentMlsId,varchar(32),YES,MUL,,
121,ListOfficeKey,varchar(32),YES,MUL,,
122,ListOfficeMlsId,varchar(32),YES,,,
123,ListOfficeName,varchar(60),YES,MUL,,
124,ListPrice,"decimal(14,2)",YES,MUL,,
