,Field,Type,Null,Key,Default,Extra
0,acreage,"decimal(8,3)",YES,,,
1,area,varchar(255),YES,,,
2,city,varchar(18),YES,MUL,,
3,frontage,varchar(255),YES,,,
4,list_modification_time_stamp,date,YES,,,
5,listing_agent_code,varchar(6),YES,MUL,,
6,listing_number,int(10),NO,PRI,0,
7,listing_office_code,varchar(7),YES,MUL,,
8,miles_to_town,varchar(255),YES,,,
9,photo_count,tinyint(3),YES,,,
10,photo_modification_timestamp,date,YES,,,
11,remarks,mediumtext,YES,,,
12,sewer,varchar(255),YES,,,
13,state,varchar(2),YES,,,
14,status,varchar(255),YES,,,
15,street_direction,varchar(2),YES,,,
16,street_name,varchar(26),YES,,,
17,street_number,varchar(5),YES,,,
18,terrain,varchar(255),YES,,,
19,virtual_tour_url,varchar(255),YES,,,
20,water,varchar(255),YES,,,
21,zip_code,varchar(38),YES,MUL,,
22,business_type,varchar(255),YES,,,
23,sale_includes,varchar(255),YES,,,
24,zoning,varchar(5),YES,,,
25,address_not_shown_on_internet,tinyint(1),YES,,,
26,colisting_agent_code,varchar(6),YES,MUL,,
27,covenants,tinyint(1),YES,,,
28,list_price,int(11),YES,MUL,,
29,listing_number_string,varchar(9),YES,,,
30,lot_number,varchar(10),YES,,,
31,property_type,varchar(255),YES,,,
32,special_conditions,varchar(255),YES,,,
33,subdivision,varchar(20),YES,,,
34,township,varchar(16),YES,,,
35,vow_options,varchar(255),YES,,,
36,road,varchar(255),YES,,,
37,design,varchar(255),YES,,,
38,actual_year_built,smallint(4),YES,,,
39,construction,varchar(255),YES,,,
40,roof,varchar(255),YES,,,
41,windows,varchar(255),YES,,,
42,cooling,varchar(255),YES,,,
43,exterior,varchar(255),YES,,,
44,floors,varchar(255),YES,,,
45,heating,varchar(255),YES,,,
46,interior,varchar(255),YES,,,
47,parking,varchar(255),YES,,,
48,view,varchar(255),YES,,,
49,lake_name,varchar(14),YES,,,
50,river_name,varchar(29),YES,,,
51,number_of_units,smallint(4),YES,,,
52,restrictons,varchar(255),YES,,,
53,laundry_location,varchar(255),YES,,,
54,appliances,varchar(255),YES,,,
55,recreation,varchar(255),YES,,,
56,condition,varchar(255),YES,,,
57,driveway,varchar(255),YES,,,
58,lower_floors_bedrooms,smallint(4),YES,,,
59,main_floor_bedrooms,smallint(4),YES,,,
60,master_bedroom,varchar(255),YES,,,
61,upper_floor_bedrooms,smallint(4),YES,,,
62,basement,varchar(255),YES,,,
63,bedrooms,smallint(2),YES,MUL,,
64,full_baths,smallint(2),YES,MUL,,
65,partial_baths,smallint(2),YES,,,
66,rooms,varchar(255),YES,,,
67,style,varchar(255),YES,MUL,,
68,address_number,int(10),YES,,,
69,amenities,varchar(255),YES,,,
70,approx_sqft,int(7),YES,MUL,,
71,areasub_area,varchar(255),YES,,,
72,condopud_name,varchar(24),YES,,,
73,contact_phone,varchar(12),YES,,,
74,date_available,date,YES,,,
75,date_available_to,date,YES,,,
76,deposit_amount,int(6),YES,,,
77,furnishings,varchar(255),YES,,,
78,latitude_of_property,"decimal(10,6)",YES,,,
79,longitude_of_property,"decimal(10,6)",YES,,,
80,owner_pays,varchar(255),YES,,,
81,rent_monthly,int(11),YES,,,
82,rental_term,varchar(255),YES,,,
83,restrictions,varchar(255),YES,,,
84,school_district,varchar(15),YES,,,
85,source_sq_ft,varchar(255),YES,,,
86,tenant_pays,varchar(255),YES,,,
87,to_show,varchar(255),YES,,,
88,total_square_footage,int(20),YES,,,
89,type_rental,varchar(255),YES,,,
90,year_built,smallint(4),YES,MUL,,
91,class,varchar(3),YES,,,
92,PictureLastDownloadedTimestamp,datetime,YES,MUL,,
93,PictureDownloaded,int(11),NO,MUL,0,
94,PictureDownloadedCount,tinyint(4),YES,,,
95,HasPictures,tinyint(2),NO,,0,
96,HoursUntilNextRetry,int(11),YES,,,
97,GeoOverride,int(11),NO,MUL,0,
98,GeoCacheV2Id,int(11),YES,,,
99,GeoAddress,varchar(100),YES,,,
100,GeoCity,varchar(28),YES,,,
101,GeoState,varchar(14),YES,,,
102,GeoZipCode,varchar(10),YES,,,
103,GeoTimestamp,datetime,YES,,,
104,added_timestamp,timestamp,NO,,CURRENT_TIMESTAMP,
105,PriceDropDate,datetime,YES,,,
106,PriceDropFrom,int(8),YES,,,
107,sale_price,bigint(12),YES,,,
